geo_point,Geo Shape,Shape__Length,origine,destination
"-17.79351799565754, -149.29649526541473","{""coordinates"": [[[-149.252247000073, -17.8563960002865], [-149.252151999638, -17.8564199995945], [-149.252369000272, -17.8563660002918], [-149.253104999865, -17.8562749998779], [-149.253184000406, -17.8562630002145], [-149.254013999711, -17.8561540002421], [-149.254598999692, -17.8560370004171], [-149.255031000411, -17.8559079999726], [-149.255429999721, -17.8557510001406], [-149.255613999844, -17.8556759998725], [-149.256649000087, -17.8552589998567], [-149.257009999762, -17.8550939996236], [-149.257285000121, -17.8549100000537], [-149.25758999972, -17.8546469996688], [-149.257721999964, -17.8545109996261], [-149.257829999919, -17.8543710004041], [-149.257925000354, -17.8542290002499], [-149.257948999745, -17.8541929999881], [-149.258183999922, -17.8538040003757], [-149.258213000234, -17.8537400004174], [-149.258346000303, -17.8533649996508], [-149.258481000022, -17.8528509998034], [-149.258631999635, -17.8523090003451], [-149.258730000443, -17.852017000085], [-149.258848000444, -17.8517519997035], [-149.259240000081, -17.8511100002501], [-149.259615999824, -17.8505759997948], [-149.259908999727, -17.8501920004271], [-149.260698999748, -17.8492849998391], [-149.260921000404, -17.8490569997023], [-149.261168000276, -17.8488769999279], [-149.261389000209, -17.8487650000904], [-149.261561999563, -17.8486999995875], [-149.261843999595, -17.84860799994], [-149.262409000383, -17.8484469995874], [-149.262895999557, -17.8483190000688], [-149.263283999894, -17.848215000018], [-149.263329999925, -17.848202999811], [-149.263421999986, -17.8481790002494], [-149.264115999747, -17.8480120002537], [-149.265028999791, -17.8477979996152], [-149.265468000183, -17.8476949997076], [-149.265556000046, -17.8476759997514], [-149.265699999986, -17.8476399998737], [-149.265756999888, -17.8476279996279], [-149.266008999783, -17.8475740002216], [-149.266293000363, -17.8475130002234], [-149.266388999724, -17.8474929997989], [-149.266496999679, -17.8474699997354], [-149.266561999977, -17.8474549998412], [-149.266842000359, -17.8473930002079], [-149.267085999858, -17.8473360002363], [-149.267434999838, -17.8472169996967], [-149.267659000144, -17.8470919997915], [-149.267684000258, -17.8470740002221], [-149.267768999749, -17.8470170001483], [-149.268260000018, -17.8466030000098], [-149.268357000103, -17.8465079996253], [-149.268583000058, -17.8462769996939], [-149.26860300015, -17.8462560003848], [-149.26885599987, -17.8459540001532], [-149.269141000275, -17.8455499995742], [-149.269161000367, -17.8455220003806], [-149.269496000103, -17.8450250002793], [-149.269819999968, -17.8445350003383], [-149.270256999811, -17.8438780003037], [-149.270574999828, -17.8434200003314], [-149.270763999974, -17.8431660000478], [-149.270973000211, -17.8428940002646], [-149.27109500041, -17.8427399997819], [-149.271345999582, -17.8424709999238], [-149.271666999972, -17.8421480003169], [-149.271914999669, -17.8419180003375], [-149.272530999612, -17.8414050004022], [-149.273214000401, -17.840902000427], [-149.273621000107, -17.8406349996213], [-149.274294999776, -17.8401900002391], [-149.274852999993, -17.8398120002263], [-149.275326999646, -17.8395039997809], [-149.276263000155, -17.8388960004138], [-149.276647000294, -17.8385909998803], [-149.277243000146, -17.8380040002457], [-149.278403999887, -17.8367730003681], [-149.278512999667, -17.8366570002819], [-149.278701999813, -17.8364519999965], [-149.278906000027, -17.8362409998233], [-149.279096999823, -17.8360450002571], [-149.279232000441, -17.8359070003634], [-149.279553999758, -17.835583000304], [-149.279646999644, -17.8354920003792], [-149.279871999775, -17.8352470002848], [-149.279952000141, -17.8351389999302], [-149.28014600031, -17.8348510000897], [-149.280430999817, -17.8343809997001], [-149.280645000077, -17.8340800003711], [-149.281122999928, -17.8334830002592], [-149.281282999761, -17.8333019996007], [-149.281537000205, -17.8330010001583], [-149.281580999687, -17.8329480002664], [-149.281736000396, -17.8327649997113], [-149.281810000016, -17.8326769999429], [-149.281821999712, -17.8326630001895], [-149.282063999561, -17.8323589997759], [-149.282097999896, -17.8323109997982], [-149.282215000072, -17.8321390001995], [-149.282318999829, -17.8319790000258], [-149.282483999685, -17.8317269998885], [-149.282788000357, -17.8312519996715], [-149.283236999896, -17.8305620002324], [-149.284037999787, -17.8293000002481], [-149.28414999994, -17.829114999972], [-149.284277999987, -17.8288930004133], [-149.284284999659, -17.828880999759], [-149.284447999866, -17.8285750003323], [-149.284626000141, -17.8281219997047], [-149.284692000263, -17.8279270003145], [-149.284694999738, -17.8279169998576], [-149.284770999906, -17.8276829997814], [-149.284852999922, -17.8274400003308], [-149.284935999763, -17.8272010002347], [-149.285042999893, -17.8268810002803], [-149.285155999871, -17.8265819996725], [-149.285238999711, -17.826414000232], [-149.285321999552, -17.8262699997303], [-149.285468999865, -17.8260770003067], [-149.285608999607, -17.825924000389], [-149.285957999587, -17.8255720003647], [-149.285989000447, -17.8255430000232], [-149.286540000093, -17.8250440003072], [-149.286576000078, -17.8250129995847], [-149.286720000018, -17.824898999833], [-149.286846000415, -17.8248060001391], [-149.286966000065, -17.8247230001781], [-149.287068999997, -17.8246550002843], [-149.287203999717, -17.824563999908], [-149.287378999619, -17.8244490001459], [-149.287402999908, -17.8244340000228], [-149.287922999592, -17.824093999743], [-149.288156000119, -17.8239430001401], [-149.288259999876, -17.823875999675], [-149.288298000409, -17.8238520002553], [-149.288539000433, -17.8236969998278], [-149.288655999711, -17.8236159996611], [-149.289391000378, -17.8230990002529], [-149.289435999686, -17.8230740001425], [-149.289605999565, -17.8229359996074], [-149.289796000434, -17.8227770003084], [-149.290039999933, -17.8225460003803], [-149.290169999629, -17.8224219999955], [-149.290330000361, -17.8222540000538], [-149.290482999624, -17.8220780003522], [-149.290716999976, -17.8217820003067], [-149.290829999954, -17.8216169998339], [-149.290978000092, -17.8213799999604], [-149.291045000039, -17.8212719997512], [-149.291075000176, -17.8212240002073], [-149.291256999751, -17.8208879996174], [-149.291368999904, -17.8206409996197], [-149.291394999843, -17.8205829998926], [-149.291529999562, -17.8202879996763], [-149.291579999791, -17.8201820000099], [-149.291765999564, -17.8197940002413], [-149.291804999922, -17.8197099999069], [-149.292096000175, -17.819090000083], [-149.292313999735, -17.8185059996008], [-149.292328999804, -17.8184419997831], [-149.292373000184, -17.8182460003053], [-149.292409000169, -17.8179620004178], [-149.292451999827, -17.8174270000031], [-149.292452999652, -17.8174129999067], [-149.292477999766, -17.8170930003368], [-149.292480000315, -17.8170669996196], [-149.292495000383, -17.8167910002587], [-149.292512999927, -17.8164729999632], [-149.292523999797, -17.8161940003745], [-149.292527999995, -17.8160060000099], [-149.29252899982, -17.815800000138], [-149.292501000231, -17.8154029997094], [-149.292430000086, -17.8148490001305], [-149.292355999568, -17.8142559997065], [-149.292291999994, -17.8137349996752], [-149.292281000123, -17.8136450003495], [-149.292250000161, -17.8133920001582], [-149.292210999803, -17.8130230003848], [-149.292208000328, -17.8129950003546], [-149.292157000274, -17.8125119997831], [-149.292127999962, -17.8122360002132], [-149.292112999894, -17.812097000048], [-149.292078999558, -17.8117789999333], [-149.292045000121, -17.8114539998245], [-149.292031999703, -17.8113210003961], [-149.292011999611, -17.8111249999322], [-149.292005999763, -17.8110640002806], [-149.291949999687, -17.8104670000372], [-149.291908999679, -17.8099930002645], [-149.291902999831, -17.8099129996626], [-149.291867999671, -17.8094799999192], [-149.291861999823, -17.8094130000052], [-149.29184599993, -17.8092030001246], [-149.291836999709, -17.8090849995781], [-149.291804000097, -17.8085739996665], [-149.291799000074, -17.8084980002441], [-149.291785999655, -17.8082889999552], [-149.291782000356, -17.8082240000773], [-149.291765999564, -17.8079740001946], [-149.291754999693, -17.8078010003854], [-149.291742000173, -17.8075970000784], [-149.291713999685, -17.8070570002526], [-149.291713999685, -17.8070509996181], [-149.291711000211, -17.8067289997694], [-149.291721000256, -17.8064929996015], [-149.291752000218, -17.8063459997849], [-149.291845000105, -17.8061409996986], [-149.291963999931, -17.8060010000885], [-149.292226999696, -17.8057999997719], [-149.292626999729, -17.8055649999146], [-149.293015999892, -17.805370999628], [-149.293687000087, -17.8050950001264], [-149.293729999744, -17.805078000422], [-149.293858999616, -17.805017000413], [-149.29397800034, -17.8049410003305], [-149.29415900009, -17.804815999843], [-149.294365999779, -17.8046469997289], [-149.294672000101, -17.8043890004252], [-149.294709999735, -17.8043559998607], [-149.295105999571, -17.8039779999582], [-149.295161999647, -17.8038970002414], [-149.295315999633, -17.8036119999003], [-149.295431999984, -17.8032870003062], [-149.295478999839, -17.8030519997045], [-149.295493000083, -17.8028900002488], [-149.295514, -17.8026449998156], [-149.295541999589, -17.8024590002571], [-149.295652000092, -17.8020770003626], [-149.295666000336, -17.8020359997253], [-149.295974000307, -17.8010880003024], [-149.296094999783, -17.8006510002402], [-149.29612499992, -17.8003940001482], [-149.296138000339, -17.79977599961], [-149.296139000164, -17.7996439998903], [-149.296159000255, -17.7993189999115], [-149.296252000141, -17.7987419996201], [-149.296381000013, -17.7981599998215], [-149.296420000371, -17.7979640002939], [-149.296437999914, -17.7978689996382], [-149.296458999831, -17.7977139997201], [-149.296525999778, -17.797083999937], [-149.296529000151, -17.7968460000864], [-149.296530999801, -17.7966980001416], [-149.296530999801, -17.7958710001961], [-149.29655500009, -17.7955840000973], [-149.296618999664, -17.7951630001515], [-149.296631000258, -17.795094000218], [-149.296725999794, -17.794563000061], [-149.29679500029, -17.7942450003415], [-149.296858999864, -17.7940390001456], [-149.296975000215, -17.7937400000694], [-149.297253000049, -17.7930689998149], [-149.297463999936, -17.7925580002265], [-149.297582999762, -17.792268000223], [-149.297805000418, -17.7918000002975], [-149.297894000107, -17.7916509996836], [-149.298310999858, -17.7909539998852], [-149.298458999996, -17.7906939997802], [-149.298714000264, -17.7901420002893], [-149.298992000099, -17.7893139999918], [-149.299091999658, -17.789034999845], [-149.299186000267, -17.7888729996424], [-149.29930000007, -17.7887410004142], [-149.299380000436, -17.788677000183], [-149.299781000294, -17.788446999644], [-149.30008099987, -17.7881819996785], [-149.300502999644, -17.7877480003121], [-149.30065300033, -17.7876160002523], [-149.300778999829, -17.7875290003734], [-149.301243000334, -17.7872549996618], [-149.301382000251, -17.7871399997967], [-149.301502999727, -17.78700700021], [-149.301603000184, -17.7867990003489], [-149.301764999668, -17.7862759998255], [-149.301844000209, -17.7860660000921], [-149.301928999699, -17.7858919996372], [-149.302070999989, -17.7857000000888], [-149.302702000001, -17.78508000012], [-149.303763000183, -17.7840949997865], [-149.304077000003, -17.7838320001082], [-149.304333000096, -17.7836380001527], [-149.304793000403, -17.7833280002803], [-149.304974999978, -17.7832140004071], [-149.305120999568, -17.7831440001788], [-149.305390999905, -17.7831109999639], [-149.306698999959, -17.7830850002828], [-149.306970999946, -17.7830690001481], [-149.307112000411, -17.7830369998746], [-149.307216000168, -17.7829659996214], [-149.307294999811, -17.7828550002412], [-149.30732099975, -17.7827610000571], [-149.307387999697, -17.7822930000243], [-149.307502000398, -17.7819470000708], [-149.307776999859, -17.78133399966], [-149.308253000061, -17.7802820003282], [-149.308402999848, -17.7800100004201], [-149.308539000291, -17.7798300002155], [-149.30891400021, -17.7794139997902], [-149.309019999616, -17.7792669999161], [-149.309068000195, -17.7791760003409], [-149.30914299964, -17.7789699998715], [-149.309181999998, -17.7787560001872], [-149.309182999823, -17.7785880001914], [-149.309162999732, -17.7784170000947], [-149.308867000354, -17.7772140000413], [-149.308818999775, -17.7769179999955], [-149.308716999668, -17.775776999867], [-149.308687000429, -17.775317000348], [-149.308670999637, -17.7749879997221], [-149.308658000116, -17.7747050002905], [-149.30863899985, -17.7743300000753], [-149.308627999979, -17.7740829997958], [-149.308623999781, -17.7739730000359], [-149.308638000025, -17.773511000134], [-149.30867599966, -17.7732290000847], [-149.308852000285, -17.7725150000273], [-149.308867000354, -17.7724590000867], [-149.309038999883, -17.7718210000442], [-149.30916500028, -17.7713440002598], [-149.309339000357, -17.7706870000547], [-149.309474999901, -17.7702640004026], [-149.309673000268, -17.7699059999131], [-149.309972999843, -17.7694659995959], [-149.310038999966, -17.769341999972], [-149.310396000341, -17.7684599996825], [-149.310598999832, -17.7681130002838], [-149.31120100043, -17.7672230004262], [-149.311424000013, -17.766967000187], [-149.312805999687, -17.7658609999339], [-149.313541000354, -17.7652990001744], [-149.314352000291, -17.7648810000361], [-149.31459599979, -17.764734000187], [-149.314865000302, -17.7644929998355], [-149.314986999602, -17.7643550002051], [-149.315871000232, -17.7633290001716], [-149.316072000074, -17.7630960001719], [-149.316281000311, -17.7628550001796], [-149.316599000329, -17.7624870004096], [-149.317006000034, -17.761954999943], [-149.317127000408, -17.7617889997051], [-149.317190999982, -17.7616690001896], [-149.317298000112, -17.761329000127], [-149.317319000029, -17.7610489998419], [-149.31732800025, -17.760530999656], [-149.317336999572, -17.7602789995781], [-149.317359000212, -17.7600010003839], [-149.317387999626, -17.7597490004149], [-149.317420000311, -17.7595249999543], [-149.317459999596, -17.7591709997086], [-149.317515999672, -17.7586039998565], [-149.317514000022, -17.7583940001207], [-149.317494999756, -17.758293000107], [-149.317459999596, -17.7581050003786], [-149.317392999649, -17.757783999653], [-149.317360000037, -17.7575219998598], [-149.317370999907, -17.757242999704], [-149.317399000395, -17.7570449995779], [-149.31743700003, -17.7569219999984], [-149.317535999764, -17.7567150003065], [-149.317647000092, -17.7565570003103], [-149.318294999822, -17.7558750004259], [-149.318587999725, -17.7555679997901], [-149.319065999576, -17.7550610003624], [-149.31911300033, -17.7550150003534], [-149.319524000234, -17.7545750001902], [-149.319665999626, -17.7543810001402], [-149.319761999885, -17.7542190001842], [-149.320037000245, -17.7537509998677], [-149.320197000078, -17.7535190003466], [-149.320838999961, -17.7527049998323], [-149.321367999865, -17.7520689997338], [-149.321598000019, -17.7518359996136], [-149.322669000247, -17.7508720003356], [-149.323230999763, -17.7503770003804], [-149.323481000008, -17.7501650001226], [-149.323923999699, -17.7497709996706], [-149.324024000157, -17.749663999928], [-149.32418599964, -17.7494510003938], [-149.3242819999, -17.7492780003807], [-149.324394999877, -17.7489880003152], [-149.324442999558, -17.7488070003931], [-149.324464000373, -17.7486279997277], [-149.324461999825, -17.7482499999999], [-149.324367000288, -17.7477609996975], [-149.324296999968, -17.7475709997201], [-149.3242209998, -17.747437999787], [-149.323989999821, -17.747120000074], [-149.323414999886, -17.7464089998022], [-149.323387000297, -17.7463769998126], [-149.323116000135, -17.7460350003153], [-149.322677999569, -17.7454869996286], [-149.322315000244, -17.7450209999171], [-149.321956000219, -17.7445339996918], [-149.321707999624, -17.7441820000833], [-149.321705999974, -17.7441790004215], [-149.32169199973, -17.7441609998831], [-149.321401000375, -17.7437919999959], [-149.321233000146, -17.7436170001522], [-149.321038999977, -17.7434489996623], [-149.320832000288, -17.7432939996103], [-149.320622000226, -17.7431540003863], [-149.320132999606, -17.7428409999533], [-149.319848000099, -17.7426720002656], [-149.319735999946, -17.7426069996192], [-149.319288000232, -17.7423620003934], [-149.318447999983, -17.7418789996667], [-149.317615000305, -17.7413920003076], [-149.317099999746, -17.7410700002201], [-149.317018999555, -17.7410160002285], [-149.316960999829, -17.7409750001289], [-149.316683999819, -17.7407390003956], [-149.316483999803, -17.7405319999567], [-149.316422999703, -17.7404670002448], [-149.316252999824, -17.740260000347], [-149.315995000081, -17.7398620004129], [-149.315783000369, -17.739434999816], [-149.315723000094, -17.7392820001119], [-149.315661999995, -17.7390470000601], [-149.315523000078, -17.738504999748], [-149.31549499959, -17.738396999913], [-149.315461999979, -17.7382759999095], [-149.315277999856, -17.7375979996647], [-149.315164000053, -17.7371509997048], [-149.315096000281, -17.736876999668], [-149.315044000402, -17.736672999687], [-149.314948000143, -17.7362120003714], [-149.314902999937, -17.7359600002812], [-149.314857999731, -17.7356969999855], [-149.314682999829, -17.7346969998259], [-149.314641999821, -17.7343470001626], [-149.314641999821, -17.7343400002821], [-149.31465500024, -17.7341199997441], [-149.314686000202, -17.7339540002171], [-149.314743999928, -17.7338139996821], [-149.314861000104, -17.733620000239], [-149.314926000401, -17.733527000083], [-149.315318999863, -17.7330510002769], [-149.315512000207, -17.7328199998398], [-149.31609100034, -17.7321410000976], [-149.316237999755, -17.7319630001277], [-149.316493000023, -17.7316399999614], [-149.316664999553, -17.7314120001477], [-149.31694599976, -17.7310340000202], [-149.317036999997, -17.7309119999311], [-149.317599000411, -17.7301520000444], [-149.317610000282, -17.7301369997046], [-149.316800999995, -17.729856000009], [-149.316441000145, -17.7297339999736], [-149.31623699993, -17.7296689997665], [-149.315212999558, -17.7293259997707], [-149.314640000171, -17.7291289998331], [-149.314034000274, -17.7289270001021], [-149.314467999744, -17.7277890002272], [-149.314524999645, -17.7275660002629], [-149.314578000247, -17.7274939999773], [-149.314717000164, -17.7271249999848], [-149.314732000233, -17.7271299996118], [-149.314798000355, -17.7271529997767], [-149.315272999833, -17.727315000259], [-149.315907000217, -17.7275300001237], [-149.316677999971, -17.7277980000357], [-149.31716199967, -17.7279670000648], [-149.317733000306, -17.7281830002648], [-149.317960999911, -17.7282529997509]], [[-149.252151999638, -17.8564199995945], [-149.251672999962, -17.8566900001376], [-149.251467000098, -17.8568110002638], [-149.251189000264, -17.8569719998871], [-149.25113999986, -17.8570140002482]], [[-149.250841000109, -17.857211000201], [-149.250884999592, -17.8571229996935], [-149.250991999722, -17.8570409998032], [-149.251036000103, -17.8570189996594], [-149.25113999986, -17.8570140002482], [-149.251129999814, -17.8570689997492], [-149.251108999898, -17.8570949997561], [-149.250971999631, -17.8571960002731], [-149.250841000109, -17.857211000201]], [[-149.250841000109, -17.857211000201], [-149.250834000437, -17.8572119997402]]], ""type"": ""MultiLineString""}",20238.178557412877,PAC,TAR
